subject_id;subject_language;trial_type;tripletid;S-order;A_Order;RT;order;first_sound;second_sound
X_XPIUQJLNWV;French;one_play_two_responses;stimulus76_A;orderSI=84;orderAI=78;0:6.0;78;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus17_A;orderSI=111;orderAI=79;0:5.5;79;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus123_B;orderSI=69;orderAI=80;0:4.3;80;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus65_A;orderSI=95;orderAI=81;0:3.9;81;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus77_A;orderSI=83;orderAI=82;0:5.7;82;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus30_B;orderSI=98;orderAI=83;0:4.9;83;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus125_A;orderSI=67;orderAI=84;0:3.9;84;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus73_A;orderSI=87;orderAI=85;0:3.9;85;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus67_B;orderSI=93;orderAI=86;0:6.4;86;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus25_A;orderSI=103;orderAI=87;0:4.2;87;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus80_A;orderSI=80;orderAI=88;0:5.7;88;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus117_A;orderSI=75;orderAI=89;0:11.1;89;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus66_B;orderSI=94;orderAI=90;0:6.5;90;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus115_B;orderSI=77;orderAI=91;0:5.4;91;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus32_A;orderSI=96;orderAI=92;0:4.7;92;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus21_A;orderSI=107;orderAI=93;0:5.6;93;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus113_A;orderSI=79;orderAI=94;0:3.9;94;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus127_B;orderSI=65;orderAI=95;0:5.2;95;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus22_B;orderSI=106;orderAI=96;0:4.7;96;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus121_A;orderSI=71;orderAI=97;0:4.4;97;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus29_A;orderSI=99;orderAI=98;0:5.3;98;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus24_A;orderSI=104;orderAI=99;0:4.7;99;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus116_A;orderSI=76;orderAI=100;0:4.6;100;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus23_B;orderSI=105;orderAI=101;0:5.4;101;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus126_B;orderSI=66;orderAI=102;0:4.0;102;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus79_B;orderSI=81;orderAI=103;0:6.3;103;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus114_B;orderSI=78;orderAI=104;0:4.0;104;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus27_B;orderSI=101;orderAI=105;0:5.5;105;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus128_A;orderSI=64;orderAI=106;0:6.5;106;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus124_A;orderSI=68;orderAI=107;0:4.0;107;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus74_B;orderSI=86;orderAI=108;0:4.0;108;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus71_B;orderSI=89;orderAI=109;0:4.0;109;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus75_B;orderSI=85;orderAI=110;0:3.8;110;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus28_A;orderSI=100;orderAI=111;0:5.2;111;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus19_B;orderSI=109;orderAI=112;0:4.4;112;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus12_A;orderSI=150;orderAI=114;0:7.3;114;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus15_B;orderSI=147;orderAI=115;0:3.8;115;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus62_B;orderSI=132;orderAI=116;0:3.8;116;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus60_A;orderSI=134;orderAI=117;0:5.3;117;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus11_B;orderSI=151;orderAI=118;0:3.9;118;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus52_A;orderSI=142;orderAI=119;0:4.2;119;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus54_B;orderSI=140;orderAI=120;0:4.3;120;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus97_A;orderSI=129;orderAI=121;0:4.0;121;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus112_A;orderSI=114;orderAI=122;0:4.2;122;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus98_B;orderSI=128;orderAI=123;0:4.4;123;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus51_B;orderSI=143;orderAI=124;0:4.1;124;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus109_A;orderSI=117;orderAI=125;0:3.8;125;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus107_B;orderSI=119;orderAI=126;0:4.0;126;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus2_B;orderSI=160;orderAI=127;0:4.8;127;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus13_A;orderSI=149;orderAI=128;0:4.4;128;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus3_B;orderSI=159;orderAI=129;0:4.5;129;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus63_B;orderSI=131;orderAI=130;0:3.4;130;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus1_A;orderSI=161;orderAI=131;0:4.1;131;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus64_A;orderSI=130;orderAI=132;0:4.0;132;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus10_B;orderSI=152;orderAI=133;0:4.3;133;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus6_B;orderSI=156;orderAI=134;0:5.7;134;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus102_B;orderSI=124;orderAI=135;0:4.1;135;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus14_B;orderSI=148;orderAI=136;0:5.5;136;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus8_A;orderSI=154;orderAI=137;0:4.2;137;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;attention_check_francais_F_normalise;orderSI=162;orderAI=138;0:5.6;138;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus59_B;orderSI=135;orderAI=139;0:4.9;139;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus99_B;orderSI=127;orderAI=140;0:4.2;140;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus53_A;orderSI=141;orderAI=141;0:4.4;141;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus9_A;orderSI=153;orderAI=142;0:4.9;142;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus7_B;orderSI=155;orderAI=143;0:5.2;143;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus57_A;orderSI=137;orderAI=144;0:4.7;144;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus106_B;orderSI=120;orderAI=145;0:3.6;145;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus50_B;orderSI=144;orderAI=146;0:5.1;146;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus61_A;orderSI=133;orderAI=147;0:4.4;147;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus5_A;orderSI=157;orderAI=148;0:5.3;148;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus104_A;orderSI=122;orderAI=149;0:4.0;149;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus4_A;orderSI=158;orderAI=150;0:5.4;150;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus56_A;orderSI=138;orderAI=151;0:4.1;151;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus101_A;orderSI=125;orderAI=152;0:3.7;152;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus105_A;orderSI=121;orderAI=153;0:3.4;153;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus49_A;orderSI=145;orderAI=154;0:3.8;154;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus58_B;orderSI=136;orderAI=155;0:4.2;155;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus100_A;orderSI=126;orderAI=156;0:4.2;156;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus108_A;orderSI=118;orderAI=157;0:4.1;157;1.0;0.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus103_B;orderSI=123;orderAI=158;0:5.8;158;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus16_A;orderSI=146;orderAI=159;0:4.5;159;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus111_B;orderSI=115;orderAI=160;0:4.2;160;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus110_B;orderSI=116;orderAI=161;0:4.2;161;0.0;1.0
X_XPIUQJLNWV;French;one_play_two_responses;stimulus55_B;orderSI=139;orderAI=162;0:5.8;162;0.0;1.0
X_HRSVDMWPJL;French;prot_catch_trial;practice_t00000009033;orderSI=8;orderAI=8;0:13.7;8;1.0;0.0
X_HRSVDMWPJL;French;prot_catch_trial;practice_t00000018860;orderSI=9;orderAI=9;0:3.1;9;0.0;1.0
X_HRSVDMWPJL;French;prot_catch_trial;practice_t00000019593;orderSI=10;orderAI=10;0:3.7;10;1.0;0.0
X_HRSVDMWPJL;French;prot_catch_trial;practice_t00000027525;orderSI=11;orderAI=11;0:3.2;11;0.0;1.0
X_HRSVDMWPJL;French;prot_catch_trial;practice_t00000074757;orderSI=12;orderAI=12;0:4.7;12;1.0;0.0
X_HRSVDMWPJL;French;prot_catch_trial;practice_t00000103879;orderSI=13;orderAI=13;0:3.7;13;1.0;0.0
X_HRSVDMWPJL;French;prot_catch_trial;practice_t00000008895;orderSI=14;orderAI=14;0:3.2;14;0.0;1.0
X_HRSVDMWPJL;French;prot_catch_trial;practice_t00000008454;orderSI=15;orderAI=15;0:3.5;15;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000074711;orderSI=41;orderAI=18;0:4.5;18;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000061434;orderSI=45;orderAI=19;0:3.3;19;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000008314;orderSI=68;orderAI=20;0:2.6;20;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000103871;orderSI=56;orderAI=21;0:3.6;21;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000074991;orderSI=35;orderAI=22;0:3.7;22;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000095760;orderSI=19;orderAI=23;0:2.5;23;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000099683;orderSI=59;orderAI=24;0:2.8;24;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000011;orderSI=69;orderAI=25;0:2.8;25;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000007711;orderSI=21;orderAI=26;0:2.4;26;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000089910;orderSI=30;orderAI=27;0:3.1;27;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000050941;orderSI=18;orderAI=28;0:3.5;28;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000011609;orderSI=33;orderAI=29;0:3.1;29;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000013296;orderSI=65;orderAI=30;0:2.7;30;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000017958;orderSI=26;orderAI=31;0:3.0;31;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000086662;orderSI=28;orderAI=32;0:2.5;32;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000017936;orderSI=27;orderAI=33;0:2.7;33;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000050383;orderSI=40;orderAI=34;0:2.9;34;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000006108;orderSI=48;orderAI=35;0:2.3;35;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000101594;orderSI=57;orderAI=36;0:2.1;36;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000013293;orderSI=66;orderAI=37;0:2.4;37;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000048033;orderSI=47;orderAI=38;0:2.6;38;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000001209;orderSI=38;orderAI=39;0:2.6;39;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000016458;orderSI=24;orderAI=40;0:2.3;40;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000041801;orderSI=46;orderAI=41;0:2.5;41;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000103774;orderSI=55;orderAI=42;0:2.5;42;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000076246;orderSI=64;orderAI=43;0:2.4;43;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000015136;orderSI=51;orderAI=44;0:2.3;44;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000095506;orderSI=29;orderAI=45;0:2.7;45;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000054803;orderSI=23;orderAI=46;0:2.7;46;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000043753;orderSI=22;orderAI=47;0:3.0;47;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000020237;orderSI=53;orderAI=48;0:2.5;48;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000089319;orderSI=36;orderAI=49;0:2.6;49;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000074840;orderSI=34;orderAI=50;0:4.1;50;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000014662;orderSI=43;orderAI=51;0:2.7;51;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000009;orderSI=61;orderAI=52;0:2.4;52;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000076038;orderSI=63;orderAI=53;0:2.3;53;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000025515;orderSI=52;orderAI=54;0:2.4;54;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000006;orderSI=62;orderAI=55;0:2.8;55;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000100662;orderSI=54;orderAI=56;0:2.2;56;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000014;orderSI=70;orderAI=57;0:2.7;57;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000014247;orderSI=67;orderAI=58;0:2.3;58;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000103083;orderSI=42;orderAI=59;0:2.0;59;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000082998;orderSI=31;orderAI=60;0:2.7;60;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000099557;orderSI=60;orderAI=61;0:2.0;61;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000094079;orderSI=44;orderAI=62;0:2.3;62;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000100193;orderSI=25;orderAI=63;0:2.0;63;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000035729;orderSI=49;orderAI=64;0:2.7;64;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000101386;orderSI=58;orderAI=65;0:2.1;65;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000044330;orderSI=50;orderAI=66;0:2.3;66;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000017157;orderSI=20;orderAI=67;0:2.6;67;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;attention_check_francais_F_normalise;orderSI=71;orderAI=68;0:6.6;68;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000106709;orderSI=32;orderAI=69;0:3.5;69;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000089334;orderSI=37;orderAI=70;0:3.0;70;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000094164;orderSI=39;orderAI=71;0:2.9;71;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000100658;orderSI=110;orderAI=73;0:3.4;73;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000012;orderSI=125;orderAI=74;0:2.4;74;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000103029;orderSI=114;orderAI=75;0:2.2;75;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000086372;orderSI=86;orderAI=76;0:2.8;76;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000075973;orderSI=74;orderAI=77;0:2.4;77;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000074700;orderSI=98;orderAI=78;0:2.9;78;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000022515;orderSI=95;orderAI=79;0:1.9;79;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000017994;orderSI=81;orderAI=80;0:2.5;80;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000075034;orderSI=90;orderAI=81;0:2.1;81;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000105620;orderSI=73;orderAI=82;0:3.3;82;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000020164;orderSI=115;orderAI=83;0:2.1;83;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000099548;orderSI=116;orderAI=84;0:2.2;84;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000013;orderSI=126;orderAI=85;0:2.6;85;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000008306;orderSI=123;orderAI=86;0:2.5;86;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000076985;orderSI=88;orderAI=87;0:2.5;87;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;attention_check_francais_J_normalise;orderSI=127;orderAI=88;0:7.6;88;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000021644;orderSI=104;orderAI=89;0:3.9;89;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000102551;orderSI=83;orderAI=90;0:2.4;90;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000025789;orderSI=107;orderAI=91;0:2.3;91;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000015535;orderSI=80;orderAI=92;0:2.7;92;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000051162;orderSI=76;orderAI=93;0:2.7;93;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000011712;orderSI=124;orderAI=94;0:2.6;94;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000091237;orderSI=84;orderAI=95;0:3.1;95;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000051357;orderSI=87;orderAI=96;0:2.2;96;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000103854;orderSI=112;orderAI=97;0:3.1;97;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000076044;orderSI=120;orderAI=98;0:2.4;98;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000048324;orderSI=105;orderAI=99;0:2.4;99;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000013295;orderSI=122;orderAI=100;0:2.5;100;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000104821;orderSI=108;orderAI=101;0:2.7;101;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000076213;orderSI=119;orderAI=102;0:2.4;102;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000101603;orderSI=113;orderAI=103;0:2.8;103;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000005;orderSI=117;orderAI=104;0:2.7;104;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000076117;orderSI=89;orderAI=105;0:2.5;105;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000057265;orderSI=102;orderAI=106;0:2.6;106;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000092931;orderSI=85;orderAI=107;0:3.3;107;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000103866;orderSI=111;orderAI=108;0:2.8;108;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000028598;orderSI=101;orderAI=109;0:2.2;109;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000104574;orderSI=106;orderAI=110;0:2.3;110;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000014306;orderSI=100;orderAI=111;0:2.3;111;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000004;orderSI=118;orderAI=112;0:2.5;112;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000056359;orderSI=78;orderAI=113;0:3.7;113;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000018118;orderSI=82;orderAI=114;0:2.2;114;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000015559;orderSI=79;orderAI=115;0:2.5;115;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000103066;orderSI=97;orderAI=116;0:2.2;116;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000013853;orderSI=94;orderAI=117;0:2.4;117;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000100654;orderSI=109;orderAI=118;0:2.0;118;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000014280;orderSI=99;orderAI=119;0:2.4;119;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000006333;orderSI=103;orderAI=120;0:2.2;120;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000089383;orderSI=92;orderAI=121;0:2.6;121;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000052670;orderSI=121;orderAI=122;0:2.8;122;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000098530;orderSI=75;orderAI=123;0:2.4;123;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000104098;orderSI=91;orderAI=124;0:3.3;124;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000094110;orderSI=93;orderAI=125;0:2.5;125;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000074468;orderSI=96;orderAI=126;0:2.5;126;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000049930;orderSI=77;orderAI=127;0:2.4;127;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000015037;orderSI=166;orderAI=129;0:3.9;129;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000054226;orderSI=160;orderAI=130;0:2.2;130;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000039293;orderSI=163;orderAI=131;0:2.4;131;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000082910;orderSI=141;orderAI=132;0:2.3;132;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000014562;orderSI=182;orderAI=133;0:2.4;133;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000015;orderSI=183;orderAI=134;0:2.7;134;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000018167;orderSI=137;orderAI=135;0:2.9;135;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000074657;orderSI=150;orderAI=136;0:2.0;136;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000105251;orderSI=168;orderAI=137;0:1.9;137;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000011709;orderSI=181;orderAI=138;0:2.5;138;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000007;orderSI=176;orderAI=139;0:2.6;139;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000008436;orderSI=157;orderAI=140;0:2.4;140;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000008436;orderSI=157;orderAI=140;0:5.4;140;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000105963;orderSI=129;orderAI=141;0:3.4;141;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000049742;orderSI=162;orderAI=142;0:2.5;142;0.0;1.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000012734;orderSI=131;orderAI=143;0:2.9;143;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000000002;orderSI=175;orderAI=144;0:2.9;144;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000105479;orderSI=140;orderAI=145;0:2.3;145;1.0;0.0
X_HRSVDMWPJL;French;one_play_two_responses;triplet_t00000028948;orderSI=159;orderAI=146;0:2.5;146;0.0;1.0
